timestamp	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48	s49	s50	s51	s52	s53	s54	s55	s56	s57	s58	s59	s60	s61	s62	s63	s64	s65	s66	s67	s68	s69	s70	s71	s72	uc1	uc2	uc3	uc4	temp1	temp2	temp3	temp4
2026.04.20 10:21:11,795298	1.925209	1.968442	1.910817	1.897982	2.123010	2.074826	2.016848	2.171272	2.012959	2.126276	2.192958	2.231059	2.213360	2.271288	2.217502	2.132241	2.294800	2.311650	2.252338	2.295591	2.002488	2.056205	2.224729	2.273798	2.002305	2.012975	1.954264	1.946779	1.642199	1.648344	1.650905	1.767201	1.365569	1.410455	1.496109	1.458838	2.236879	2.181313	2.176559	2.264659	2.136528	2.130961	2.324114	1.983876	1.992241	2.110684	2.095399	2.347297	2.298352	2.208756	2.053747	2.225210	2.219223	2.490850	2.065573	1.883517	1.766286	1.875325	1.868930	1.966050	1.790113	1.591604	1.540445	1.465973	1.511373	1.751647	1.685023	1.728962	1.703001	1.664030	1.675563	1.611707	-0.021637	0.586868	-0.020027	0.590087	65.363805	67.697971	70.412375	72.500535
2026.04.20 10:21:11,795389	1.932451	1.977056	1.924347	1.905021	2.131720	2.079258	2.023776	2.178926	2.020813	2.131191	2.167427	2.209161	2.214890	2.275644	2.169338	2.090833	2.295411	2.311005	2.188708	2.243218	1.998359	2.050327	2.158282	2.216906	2.002357	2.010938	1.898565	1.909094	1.639089	1.647150	1.628900	1.747325	1.356450	1.406592	1.466055	1.433571	2.222400	2.164629	2.159415	2.233940	2.114268	2.109669	2.304744	1.973419	1.987014	2.101571	2.090494	2.340306	2.289083	2.209826	2.055570	2.281221	2.230075	2.490657	2.063744	1.878258	1.757780	1.931035	1.900055	1.978526	1.791336	1.588423	1.535269	1.502516	1.540205	1.768557	1.686455	1.731417	1.701040	1.697431	1.705242	1.627964	-0.021315	0.586868	-0.021315	0.588799	65.363805	67.646333	70.412375	72.453127
2026.04.20 10:21:11,795480	1.936579	1.982569	1.933598	1.913215	2.142543	2.089639	2.035052	2.189638	2.030582	2.137581	2.180010	2.217197	2.225651	2.279014	2.165486	2.078917	2.300819	2.318135	2.157343	2.210302	2.004856	2.059032	2.102142	2.166224	2.001763	2.020403	1.832712	1.860205	1.639223	1.648168	1.595832	1.730063	1.355019	1.410672	1.434360	1.416637	2.218364	2.158277	2.157075	2.214666	2.096747	2.097710	2.288502	1.961330	1.971248	2.068664	2.065613	2.316821	2.275939	2.194077	2.044481	2.254667	2.215484	2.482040	2.054713	1.877556	1.759188	1.999830	1.955587	1.988239	1.785262	1.579884	1.526886	1.524680	1.559247	1.779464	1.685876	1.731426	1.693848	1.728423	1.728687	1.645706	-0.021959	0.585902	-0.021959	0.586546	65.388252	67.697971	70.362670	72.453127
2026.04.20 10:21:11,795571	1.949920	1.992474	1.947897	1.926174	2.149462	2.096116	2.045477	2.199402	2.037571	2.144148	2.191252	2.229641	2.233070	2.291225	2.180392	2.096485	2.312827	2.328555	2.169131	2.222145	2.011600	2.065456	2.092898	2.156812	2.008812	2.020936	1.790544	1.825530	1.640408	1.651990	1.573985	1.711219	1.354088	1.415783	1.407653	1.400738	2.209715	2.154209	2.157081	2.191538	2.081495	2.087010	2.282493	1.955601	1.969905	2.048540	2.048054	2.300689	2.264225	2.177126	2.029834	2.193333	2.187898	2.452801	2.037622	1.866322	1.757920	1.948744	1.933398	1.968178	1.774712	1.582447	1.528412	1.546111	1.575334	1.790022	1.677700	1.723271	1.681763	1.759536	1.745712	1.654926	-0.021637	0.585902	-0.024213	0.585580	65.412699	67.646333	70.213554	72.334609
2026.04.20 10:21:11,795662	1.960404	1.995269	1.967155	1.940549	2.159942	2.101897	2.069550	2.215471	2.048205	2.153922	2.215996	2.246926	2.242139	2.300582	2.193706	2.107032	2.328050	2.341796	2.184444	2.236919	2.024527	2.074307	2.112389	2.170997	2.020637	2.027286	1.801372	1.830871	1.645229	1.657484	1.572979	1.710979	1.361195	1.420097	1.390559	1.391523	2.216619	2.152559	2.155908	2.175988	2.070700	2.079245	2.278377	1.952861	1.966692	2.029162	2.030818	2.288719	2.259233	2.166874	2.024011	2.144306	2.171337	2.441503	2.025630	1.858873	1.752738	1.892458	1.887843	1.945498	1.759590	1.568332	1.521533	1.507785	1.546456	1.767165	1.666292	1.718139	1.681587	1.761011	1.754826	1.663881	-0.021315	0.586224	-0.023891	0.586224	65.412699	67.697971	70.213554	72.263498
2026.04.20 10:21:11,795752	1.957718	1.995921	1.987074	1.953288	2.160957	2.107172	2.092348	2.234967	2.061869	2.159170	2.272536	2.284004	2.253263	2.302719	2.245102	2.138842	2.336308	2.346335	2.212106	2.256887	2.029518	2.076834	2.126429	2.182236	2.026731	2.036524	1.814480	1.841718	1.656154	1.665297	1.581581	1.722173	1.367893	1.428035	1.397357	1.396874	2.226589	2.160921	2.160837	2.177229	2.068898	2.076413	2.285051	1.952150	1.965969	2.010871	2.023012	2.279867	2.254230	2.162875	2.017779	2.085848	2.149871	2.426976	2.020334	1.854020	1.758150	1.837765	1.854408	1.927918	1.754005	1.569316	1.518020	1.480527	1.525322	1.748517	1.655383	1.709061	1.675226	1.720512	1.719129	1.637831	-0.021637	0.587190	-0.023891	0.586868	65.461593	67.723790	69.989881	72.216091
2026.04.20 10:21:11,795843	1.953725	1.991495	2.000869	1.961990	2.164724	2.103688	2.105412	2.242365	2.060960	2.163726	2.336341	2.325891	2.257593	2.308228	2.320686	2.193317	2.343818	2.348442	2.278556	2.306925	2.040193	2.081278	2.176229	2.216986	2.035077	2.042443	1.832103	1.851935	1.663696	1.672913	1.592347	1.730112	1.377384	1.430252	1.406478	1.402555	2.237780	2.176047	2.170625	2.188390	2.079912	2.089499	2.295426	1.964348	1.974295	2.017481	2.021261	2.285933	2.261728	2.168242	2.016517	2.041911	2.140431	2.421401	2.021422	1.855014	1.768077	1.772015	1.805808	1.907091	1.750034	1.565159	1.523046	1.448573	1.502050	1.733884	1.653230	1.699309	1.676504	1.691299	1.692017	1.621432	-0.020993	0.587190	-0.021637	0.588799	65.412699	67.672152	70.039586	72.287202
2026.04.20 10:21:11,795934	1.944328	1.989785	2.000160	1.959387	2.156037	2.103951	2.117997	2.248358	2.062125	2.167416	2.384472	2.354345	2.259794	2.303959	2.373349	2.238117	2.341039	2.349003	2.341765	2.366939	2.042904	2.078500	2.247377	2.278470	2.032609	2.039217	1.892031	1.888600	1.670235	1.672061	1.618066	1.745372	1.378673	1.431582	1.419191	1.411357	2.244524	2.183419	2.177153	2.200462	2.092853	2.104517	2.306671	1.973358	1.983397	2.026914	2.035272	2.296138	2.273444	2.171459	2.026002	2.040550	2.145623	2.427251	2.026208	1.855826	1.766759	1.726025	1.769220	1.898942	1.750237	1.567282	1.526787	1.416683	1.475751	1.715377	1.649546	1.699162	1.678573	1.656893	1.667332	1.602976	-0.021637	0.588477	-0.020993	0.590409	65.388252	67.620514	70.163849	72.310906
2026.04.20 10:21:11,796025	1.928866	1.973489	1.973975	1.935512	2.141449	2.092800	2.098037	2.235965	2.052849	2.162770	2.416155	2.383240	2.253556	2.298587	2.437732	2.280128	2.339407	2.337703	2.394519	2.408448	2.037737	2.072414	2.306543	2.326196	2.032271	2.037200	1.962229	1.939241	1.671292	1.670377	1.648140	1.769799	1.380837	1.431789	1.448632	1.432503	2.253057	2.188394	2.185406	2.220906	2.109017	2.108991	2.316533	1.977645	1.989501	2.040210	2.040586	2.309282	2.282413	2.183088	2.036748	2.052382	2.154132	2.441896	2.039451	1.865311	1.776250	1.727314	1.769295	1.907176	1.758542	1.568380	1.528650	1.402077	1.463951	1.706630	1.653243	1.703658	1.684751	1.622751	1.648887	1.591142	-0.021959	0.588155	-0.019383	0.592663	65.412699	67.620514	70.263260	72.500535
2026.04.20 10:21:11,796116	1.921107	1.966758	1.953254	1.918681	2.130616	2.079855	2.069663	2.209428	2.031495	2.145643	2.346163	2.337639	2.236308	2.290796	2.402340	2.271661	2.327777	2.334804	2.430284	2.448662	2.032155	2.066755	2.370187	2.374758	2.029076	2.021578	2.017824	1.977301	1.669565	1.666065	1.673104	1.787719	1.381165	1.427580	1.481181	1.450298	2.259379	2.194862	2.188911	2.242354	2.121051	2.126159	2.324928	1.985901	1.992512	2.056896	2.058908	2.322006	2.292598	2.192049	2.044135	2.066917	2.163713	2.451310	2.047249	1.873371	1.778709	1.736248	1.776847	1.916251	1.766487	1.578196	1.535540	1.410095	1.470789	1.714744	1.660168	1.706819	1.689591	1.618267	1.641119	1.582428	-0.021315	0.587834	-0.018739	0.592985	65.339358	67.620514	70.362670	72.524238
2026.04.20 10:21:11,796207	1.917780	1.965836	1.931268	1.907068	2.121321	2.077388	2.051064	2.195898	2.025755	2.133617	2.301687	2.300491	2.226526	2.279101	2.337838	2.217021	2.310322	2.322253	2.355738	2.388864	2.024792	2.060987	2.345754	2.373119	2.028733	2.021652	2.070407	2.028745	1.667641	1.658910	1.699045	1.800206	1.382767	1.417616	1.505578	1.463386	2.259444	2.195434	2.187929	2.258874	2.140440	2.131829	2.330986	1.993871	1.998340	2.083352	2.078186	2.336766	2.298901	2.203025	2.051451	2.117886	2.187509	2.468459	2.056769	1.876306	1.776879	1.753106	1.783365	1.926545	1.776245	1.583497	1.542225	1.419224	1.479195	1.727553	1.666835	1.718534	1.697495	1.632016	1.651628	1.590633	-0.021959	0.587512	-0.018417	0.592985	65.339358	67.594695	70.486933	72.595349
2026.04.20 10:21:11,796298	1.917192	1.964297	1.915436	1.897180	2.115844	2.073206	2.030842	2.177950	2.016348	2.126305	2.245837	2.261269	2.214087	2.272808	2.279899	2.175941	2.297852	2.314726	2.304436	2.339749	2.010448	2.049422	2.273494	2.311295	2.007924	2.015856	1.999200	1.984931	1.652508	1.656834	1.687718	1.793819	1.374142	1.416281	1.526589	1.478050	2.251068	2.189071	2.179821	2.265297	2.137659	2.138214	2.326746	1.988388	1.993244	2.100324	2.089252	2.347905	2.301271	2.215919	2.055008	2.180580	2.206634	2.481726	2.065633	1.883119	1.772473	1.811228	1.818668	1.949001	1.789272	1.587493	1.541946	1.439728	1.488172	1.737570	1.672976	1.729246	1.705502	1.643667	1.660045	1.597731	-0.021637	0.587512	-0.019383	0.591053	65.339358	67.697971	70.486933	72.547942
2026.04.20 10:21:11,796389	1.924710	1.968422	1.910797	1.894703	2.124137	2.078925	2.017108	2.171993	2.015190	2.126003	2.188067	2.227476	2.209428	2.272677	2.216464	2.130284	2.297501	2.313951	2.244790	2.292801	2.006095	2.055616	2.220046	2.268440	2.004940	2.013408	1.950687	1.945506	1.643132	1.644356	1.649666	1.765856	1.360214	1.410474	1.489643	1.455826	2.235391	2.180425	2.174600	2.261197	2.141231	2.133128	2.319224	1.984847	1.991890	2.112455	2.099258	2.346457	2.297817	2.211249	2.054932	2.230134	2.220041	2.492690	2.066536	1.884844	1.768317	1.880145	1.870569	1.967481	1.791589	1.587278	1.540844	1.468973	1.513542	1.751109	1.685554	1.733275	1.704017	1.666671	1.678746	1.608815	-0.020993	0.586224	-0.019705	0.590087	65.388252	67.594695	70.462080	72.619053
2026.04.20 10:21:11,796480	1.933629	1.977739	1.925439	1.906623	2.130696	2.080794	2.021229	2.180070	2.018657	2.131974	2.167369	2.207843	2.214045	2.274403	2.166104	2.088719	2.295317	2.314270	2.183084	2.239707	2.001571	2.055698	2.154004	2.212872	2.003906	2.012003	1.892813	1.903209	1.638894	1.645629	1.626339	1.746253	1.355772	1.410436	1.461881	1.434861	2.222157	2.165414	2.160745	2.230610	2.110993	2.109441	2.305479	1.975835	1.984563	2.100080	2.089418	2.336720	2.292755	2.210532	2.053447	2.287648	2.233617	2.489130	2.060608	1.878501	1.755134	1.936509	1.904461	1.975938	1.790583	1.588216	1.535511	1.505783	1.542209	1.768331	1.685607	1.735014	1.702443	1.704786	1.705530	1.629434	-0.021315	0.586868	-0.021315	0.587834	65.412699	67.646333	70.437228	72.500535
2026.04.20 10:21:11,796571	1.940234	1.984288	1.934321	1.914434	2.142643	2.092716	2.037134	2.190180	2.031804	2.137553	2.182763	2.217194	2.224103	2.282354	2.167576	2.081890	2.304538	2.321042	2.159553	2.211528	2.001729	2.060958	2.099741	2.165170	2.004536	2.015133	1.827682	1.856407	1.636115	1.649184	1.594772	1.726717	1.356590	1.412296	1.433976	1.415751	2.216690	2.157210	2.155455	2.212045	2.095683	2.095623	2.288418	1.963018	1.974728	2.069428	2.061359	2.311047	2.274739	2.188871	2.038689	2.248746	2.214893	2.479073	2.051470	1.876812	1.757277	2.002424	1.956581	1.990773	1.785917	1.586707	1.527450	1.530430	1.559809	1.778614	1.683651	1.730456	1.691763	1.734534	1.731545	1.649265	-0.021315	0.586224	-0.022281	0.586868	65.437146	67.620514	70.337817	72.429424
2026.04.20 10:21:11,796661	1.946887	1.988984	1.950434	1.926946	2.150564	2.096795	2.045309	2.202296	2.041179	2.150686	2.193416	2.230709	2.237809	2.290659	2.181841	2.097588	2.317314	2.333076	2.172728	2.225043	2.014922	2.068396	2.096253	2.158508	2.008377	2.030552	1.793333	1.825530	1.638556	1.653315	1.571217	1.710348	1.354088	1.415783	1.401701	1.399240	2.211153	2.157087	2.153758	2.188784	2.080819	2.085818	2.283802	1.955000	1.970627	2.048793	2.049554	2.300025	2.265942	2.177364	2.028063	2.186591	2.187308	2.453977	2.033730	1.862294	1.755460	1.938592	1.927107	1.965323	1.772658	1.581489	1.526185	1.544811	1.574892	1.791006	1.678290	1.719966	1.685642	1.762254	1.745712	1.653782	-0.021315	0.586546	-0.023891	0.584936	65.437146	67.672152	70.213554	72.334609
2026.04.20 10:21:11,796752	1.955989	1.994687	1.970645	1.945565	2.159520	2.105307	2.069952	2.216794	2.052527	2.156142	2.217689	2.251248	2.245179	2.302390	2.195092	2.109713	2.331577	2.340730	2.183520	2.238814	2.029302	2.076176	2.110681	2.172471	2.016914	2.034166	1.805127	1.832801	1.649129	1.656358	1.573954	1.712047	1.361385	1.421814	1.391748	1.390725	2.216562	2.154031	2.154805	2.175932	2.069631	2.078172	2.278806	1.950602	1.968407	2.029101	2.029500	2.288173	2.255958	2.169849	2.023260	2.139437	2.167716	2.436964	2.027791	1.856837	1.757026	1.886975	1.883432	1.943800	1.761368	1.569974	1.519952	1.504516	1.543569	1.767390	1.670086	1.717292	1.681289	1.757466	1.750728	1.660697	-0.020993	0.586224	-0.023891	0.585580	65.437146	67.672152	70.188702	72.216091
2026.04.20 10:21:11,796843	1.957295	1.995978	1.987579	1.954275	2.163272	2.106499	2.090537	2.233839	2.058382	2.161151	2.280687	2.286846	2.255705	2.304754	2.253925	2.145074	2.336373	2.346819	2.217368	2.258209	2.028736	2.081568	2.127671	2.185770	2.024564	2.041985	1.814475	1.844320	1.658738	1.667336	1.584602	1.723751	1.369013	1.429194	1.400977	1.396523	2.225636	2.160535	2.159918	2.178897	2.072573	2.080609	2.282672	1.954010	1.967849	2.011391	2.020611	2.282829	2.257319	2.160600	2.019999	2.078692	2.148469	2.428156	2.022157	1.854808	1.760518	1.833628	1.850549	1.925406	1.752174	1.562805	1.517322	1.478112	1.521098	1.745284	1.653163	1.703687	1.677028	1.717932	1.715452	1.637393	-0.020993	0.587512	-0.023891	0.586868	65.461593	67.672152	69.915323	72.192388
2026.04.20 10:21:11,796934	1.952129	1.993233	2.003402	1.961362	2.162840	2.103515	2.106034	2.242181	2.058683	2.164806	2.340058	2.329465	2.261862	2.308001	2.323264	2.199359	2.344779	2.354032	2.281224	2.311343	2.039465	2.080537	2.178914	2.221402	2.031369	2.037619	1.837482	1.850851	1.664616	1.672907	1.593132	1.730976	1.375075	1.430901	1.404139	1.403200	2.237593	2.175358	2.173056	2.189748	2.084829	2.090347	2.296234	1.960668	1.974573	2.016061	2.023181	2.287166	2.259167	2.162636	2.018749	2.039281	2.137805	2.419361	2.020357	1.850900	1.764306	1.763809	1.804467	1.907957	1.752709	1.564292	1.520018	1.445191	1.497283	1.729552	1.648165	1.703406	1.678963	1.686643	1.691714	1.619374	-0.021315	0.587834	-0.022281	0.589443	65.437146	67.697971	70.089291	72.239795
2026.04.20 10:21:11,797025	1.946696	1.985478	1.997886	1.957497	2.155946	2.097477	2.115125	2.249141	2.062817	2.163067	2.389002	2.359626	2.257538	2.302522	2.380330	2.237897	2.341166	2.345773	2.345901	2.367073	2.044270	2.076063	2.250427	2.280717	2.034886	2.035543	1.900092	1.891365	1.668117	1.672675	1.617812	1.749888	1.379441	1.435406	1.418971	1.411632	2.243918	2.181829	2.178136	2.201941	2.090760	2.100888	2.308610	1.969788	1.982901	2.027701	2.033129	2.301768	2.272374	2.176772	2.029094	2.039620	2.143875	2.429420	2.027350	1.855977	1.763201	1.721691	1.765583	1.899121	1.754069	1.564168	1.526993	1.416029	1.472433	1.713149	1.645163	1.703863	1.679975	1.651747	1.668166	1.599296	-0.021959	0.587834	-0.020993	0.590087	65.388252	67.646333	70.213554	72.358313
2026.04.20 10:21:11,797116	1.930589	1.972358	1.969324	1.935339	2.141285	2.089650	2.094317	2.230965	2.050110	2.157520	2.411301	2.384733	2.248848	2.299185	2.442345	2.284493	2.335017	2.337057	2.399518	2.411213	2.037068	2.072162	2.310490	2.330705	2.034257	2.033262	1.966050	1.945184	1.676249	1.669826	1.653994	1.773184	1.383161	1.428634	1.451006	1.432898	2.256615	2.189712	2.181526	2.219672	2.104721	2.113358	2.318858	1.978360	1.991561	2.038812	2.044635	2.311502	2.282665	2.184167	2.039381	2.053433	2.153150	2.441710	2.040754	1.863829	1.773670	1.730033	1.772103	1.907009	1.758456	1.568751	1.531244	1.404145	1.462093	1.708994	1.652569	1.704711	1.685814	1.623231	1.644475	1.586468	-0.021315	0.588799	-0.019383	0.592019	65.363805	67.594695	70.238407	72.405720
2026.04.20 10:21:11,797207	1.921679	1.966359	1.949721	1.919219	2.127801	2.080030	2.069415	2.206086	2.033934	2.141359	2.342544	2.335028	2.235870	2.285519	2.395897	2.265373	2.325183	2.335968	2.425387	2.444288	2.031598	2.068734	2.375664	2.379774	2.027198	2.023113	2.023263	1.979359	1.670422	1.662467	1.677384	1.788518	1.379680	1.423014	1.484631	1.453273	2.258467	2.196543	2.188546	2.242499	2.121223	2.126325	2.326027	1.984244	1.993943	2.058648	2.059806	2.324928	2.294302	2.193946	2.043552	2.071656	2.167196	2.452013	2.049576	1.875511	1.779438	1.739407	1.776337	1.916630	1.769524	1.576723	1.536838	1.412227	1.472076	1.714703	1.656630	1.711770	1.690141	1.618263	1.641115	1.583568	-0.022281	0.587834	-0.018417	0.592663	65.412699	67.620514	70.387523	72.524238
2026.04.20 10:21:11,797298	1.916638	1.963269	1.926593	1.906883	2.121483	2.075427	2.045641	2.192987	2.020813	2.130352	2.296632	2.298872	2.222170	2.276792	2.332332	2.212566	2.311470	2.315435	2.352314	2.385341	2.016502	2.062342	2.338332	2.365879	2.020641	2.019726	2.068584	2.032421	1.665924	1.658161	1.703919	1.802521	1.377007	1.418735	1.507181	1.464999	2.257026	2.194681	2.186108	2.257591	2.138682	2.135671	2.332231	1.992336	1.998564	2.084808	2.079630	2.340780	2.302397	2.203979	2.054370	2.122928	2.184761	2.469502	2.058388	1.880033	1.776200	1.757708	1.787279	1.926696	1.777413	1.581227	1.541455	1.421932	1.479310	1.727684	1.671676	1.724169	1.698180	1.634314	1.652844	1.594757	-0.021637	0.587834	-0.018417	0.592341	65.363805	67.646333	70.462080	72.571645
2026.04.20 10:21:11,797389	1.917597	1.964220	1.912218	1.896175	2.121057	2.072873	2.030534	2.181123	2.014088	2.130352	2.241818	2.263239	2.214801	2.272323	2.275413	2.172496	2.300546	2.312403	2.300944	2.340374	2.006320	2.054992	2.270176	2.305321	2.010505	2.012488	1.996785	1.981834	1.652906	1.654563	1.683702	1.793751	1.371122	1.414676	1.528969	1.475957	2.251074	2.192643	2.181921	2.265818	2.137156	2.136181	2.326733	1.989697	1.993233	2.098637	2.090076	2.345047	2.302873	2.211078	2.058772	2.184851	2.207214	2.484218	2.068005	1.880830	1.774881	1.813206	1.824483	1.948471	1.786608	1.590279	1.541418	1.440517	1.491621	1.736496	1.677560	1.729670	1.707036	1.642460	1.660467	1.601044	-0.020993	0.586868	-0.019061	0.591375	65.363805	67.646333	70.486933	72.571645
2026.04.20 10:21:11,797480	1.925107	1.970714	1.915209	1.898811	2.123014	2.074830	2.018045	2.171717	2.015597	2.124718	2.185645	2.224901	2.211882	2.273466	2.210848	2.122800	2.293647	2.314266	2.238416	2.289278	2.002517	2.051569	2.215742	2.265201	2.003148	2.012113	1.948266	1.944121	1.644911	1.649603	1.650842	1.764090	1.360594	1.407839	1.492047	1.453752	2.235739	2.177692	2.173885	2.260487	2.136984	2.129378	2.319543	1.986014	1.993954	2.111458	2.097840	2.345327	2.300308	2.210061	2.051796	2.234285	2.222134	2.491829	2.064058	1.882122	1.764598	1.885418	1.872649	1.968373	1.794636	1.591520	1.541697	1.475856	1.517025	1.754015	1.688429	1.731588	1.705089	1.667168	1.679798	1.611016	-0.021315	0.586868	-0.019705	0.589765	65.388252	67.672152	70.412375	72.524238
2026.04.20 10:21:11,797570	1.936025	1.981066	1.925888	1.909416	2.134535	2.081645	2.024012	2.180948	2.021599	2.129875	2.167369	2.208262	2.214074	2.276451	2.164530	2.085411	2.298744	2.314784	2.180591	2.235952	2.005476	2.053295	2.149264	2.207413	2.000974	2.017962	1.888935	1.902437	1.637972	1.649162	1.621206	1.744952	1.358638	1.410365	1.462799	1.433788	2.222157	2.163886	2.160745	2.230096	2.108959	2.105872	2.300482	1.974076	1.983230	2.097566	2.084822	2.337195	2.289426	2.209697	2.051846	2.289288	2.233209	2.491890	2.063085	1.880781	1.759681	1.940612	1.907019	1.979788	1.790529	1.587213	1.537246	1.507471	1.543046	1.772216	1.687840	1.731588	1.701766	1.706840	1.707587	1.631034	-0.021637	0.586546	-0.020993	0.588477	65.412699	67.646333	70.412375	72.524238
2026.04.20 10:21:11,797661	1.944040	1.988061	1.935192	1.917664	2.146391	2.091776	2.038241	2.192723	2.029557	2.142860	2.181826	2.219131	2.224765	2.285017	2.167423	2.082994	2.305274	2.318845	2.157247	2.213144	2.005469	2.061353	2.098208	2.162118	2.000649	2.016831	1.823722	1.854237	1.637104	1.650131	1.592856	1.725477	1.355698	1.414407	1.434067	1.415844	2.212298	2.157148	2.159055	2.210438	2.094099	2.094544	2.288858	1.963407	1.974677	2.068119	2.062141	2.314780	2.274620	2.191677	2.038978	2.239194	2.211917	2.479400	2.050068	1.878655	1.762245	2.002481	1.965022	1.990353	1.783447	1.582962	1.526197	1.533545	1.562981	1.780183	1.686135	1.727828	1.694660	1.735749	1.733854	1.649960	-0.021315	0.585902	-0.022281	0.586868	65.437146	67.646333	70.337817	72.405720
2026.04.20 10:21:11,797752	1.949124	1.992622	1.950726	1.930510	2.150387	2.097473	2.045141	2.204311	2.041425	2.150087	2.194015	2.231776	2.235645	2.295773	2.182518	2.097468	2.320227	2.336852	2.174939	2.227605	2.017545	2.070206	2.098620	2.157329	2.013789	2.022798	1.793501	1.824825	1.640603	1.653513	1.572982	1.708805	1.355256	1.417498	1.401403	1.399942	2.212050	2.153344	2.154099	2.190142	2.079634	2.083098	2.281114	1.955719	1.967353	2.044857	2.045205	2.299360	2.265758	2.176768	2.031094	2.184359	2.185902	2.455613	2.034919	1.862049	1.753598	1.934333	1.924379	1.966007	1.775464	1.580259	1.533069	1.541113	1.574657	1.787789	1.676780	1.729589	1.684791	1.762518	1.749793	1.659183	-0.021315	0.586224	-0.023247	0.585902	65.461593	67.697971	70.188702	72.287202
2026.04.20 10:21:11,797843	1.955671	1.996261	1.975716	1.947570	2.162576	2.103684	2.071997	2.219503	2.053017	2.153685	2.223969	2.251703	2.248220	2.302965	2.199680	2.109083	2.327914	2.339978	2.185079	2.239326	2.024215	2.075272	2.113304	2.174582	2.019018	2.035782	1.806643	1.830935	1.646888	1.659965	1.574023	1.715605	1.361757	1.420173	1.390138	1.391599	2.215651	2.156731	2.154962	2.177109	2.070314	2.077830	2.279924	1.952919	1.966744	2.025003	2.027072	2.287321	2.256066	2.164064	2.024121	2.135802	2.166948	2.438858	2.024578	1.856123	1.754324	1.884720	1.884454	1.945890	1.758736	1.568003	1.520790	1.500129	1.540866	1.765853	1.661594	1.715952	1.683268	1.756678	1.750482	1.658174	-0.021315	0.586224	-0.023569	0.585580	65.486040	67.723790	70.114144	72.263498
2026.04.20 10:21:11,797934	1.956468	1.999440	1.989957	1.956271	2.164638	2.104455	2.094596	2.235685	2.063033	2.164957	2.283850	2.290650	2.258937	2.306337	2.257501	2.148799	2.338363	2.349665	2.222814	2.264532	2.034465	2.083124	2.131290	2.185189	2.034030	2.044803	1.814375	1.843778	1.661977	1.667775	1.586577	1.727232	1.367613	1.429266	1.399559	1.399094	2.226839	2.163198	2.161608	2.181073	2.074717	2.083779	2.286800	1.955440	1.967074	2.011922	2.018220	2.282011	2.256909	2.163586	2.016457	2.077523	2.147716	2.426388	2.021137	1.854765	1.767043	1.824646	1.848828	1.922982	1.752741	1.563809	1.519595	1.475988	1.520701	1.743856	1.653873	1.709871	1.674377	1.713156	1.714484	1.636365	-0.021315	0.587512	-0.023247	0.587512	65.437146	67.672152	69.940176	72.168684
